date,wm_yr_wk,wday,month,year,event_name_1,event_type_1,event_name_2,event_type_2,snap_CA,snap_TX,snap_WI,OT
2014-01-02 00:00:00,11349,6,1,2014,0,0,0,0,1,0,1,63
2014-01-03 00:00:00,11349,7,1,2014,0,0,0,0,1,1,1,57
2014-01-04 00:00:00,11350,1,1,2014,0,0,0,0,1,0,0,62
2014-01-05 00:00:00,11350,2,1,2014,0,0,0,0,1,1,1,50
2014-01-06 00:00:00,11350,3,1,2014,0,0,0,0,1,1,1,44
2014-01-07 00:00:00,11350,4,1,2014,20,3,0,0,1,1,0,36
2014-01-08 00:00:00,11350,5,1,2014,0,0,0,0,1,0,1,68
2014-01-09 00:00:00,11350,6,1,2014,0,0,0,0,1,1,1,31
2014-01-10 00:00:00,11350,7,1,2014,0,0,0,0,1,0,0,40
2014-01-11 00:00:00,11351,1,1,2014,0,0,0,0,0,1,1,73
2014-01-12 00:00:00,11351,2,1,2014,0,0,0,0,0,1,1,50
2014-01-13 00:00:00,11351,3,1,2014,0,0,0,0,0,1,0,37
2014-01-14 00:00:00,11351,4,1,2014,0,0,0,0,0,0,1,38
2014-01-15 00:00:00,11351,5,1,2014,0,0,0,0,0,1,1,49
2014-01-16 00:00:00,11351,6,1,2014,0,0,0,0,0,0,0,34
2014-01-17 00:00:00,11351,7,1,2014,0,0,0,0,0,0,0,52
2014-01-18 00:00:00,11352,1,1,2014,0,0,0,0,0,0,0,0
2014-01-19 00:00:00,11352,2,1,2014,0,0,0,0,0,0,0,0
2014-01-20 00:00:00,11352,3,1,2014,14,2,0,0,0,0,0,0
2014-01-21 00:00:00,11352,4,1,2014,0,0,0,0,0,0,0,0
2014-01-22 00:00:00,11352,5,1,2014,0,0,0,0,0,0,0,72
2014-01-23 00:00:00,11352,6,1,2014,0,0,0,0,0,0,0,88
2014-01-24 00:00:00,11352,7,1,2014,0,0,0,0,0,0,0,145
2014-01-25 00:00:00,11353,1,1,2014,0,0,0,0,0,0,0,108
2014-01-26 00:00:00,11353,2,1,2014,0,0,0,0,0,0,0,156
2014-01-27 00:00:00,11353,3,1,2014,0,0,0,0,0,0,0,136
2014-01-28 00:00:00,11353,4,1,2014,0,0,0,0,0,0,0,52
2014-01-29 00:00:00,11353,5,1,2014,0,0,0,0,0,0,0,67
2014-01-30 00:00:00,11353,6,1,2014,0,0,0,0,0,0,0,128
2014-01-31 00:00:00,11353,7,1,2014,0,0,0,0,0,0,0,246
2014-02-01 00:00:00,11401,1,2,2014,0,0,0,0,1,1,0,320
2014-02-02 00:00:00,11401,2,2,2014,27,4,0,0,1,0,1,194
2014-02-03 00:00:00,11401,3,2,2014,0,0,0,0,1,1,1,136
2014-02-04 00:00:00,11401,4,2,2014,0,0,0,0,1,0,0,105
2014-02-05 00:00:00,11401,5,2,2014,0,0,0,0,1,1,1,140
2014-02-06 00:00:00,11401,6,2,2014,0,0,0,0,1,1,1,6
2014-02-07 00:00:00,11401,7,2,2014,0,0,0,0,1,1,0,0
2014-02-08 00:00:00,11402,1,2,2014,0,0,0,0,1,0,1,0
2014-02-09 00:00:00,11402,2,2,2014,0,0,0,0,1,1,1,0
2014-02-10 00:00:00,11402,3,2,2014,0,0,0,0,1,0,0,0
2014-02-11 00:00:00,11402,4,2,2014,0,0,0,0,0,1,1,0
2014-02-12 00:00:00,11402,5,2,2014,0,0,0,0,0,1,1,0
2014-02-13 00:00:00,11402,6,2,2014,0,0,0,0,0,1,0,0
2014-02-14 00:00:00,11402,7,2,2014,29,1,0,0,0,0,1,0
2014-02-15 00:00:00,11403,1,2,2014,0,0,0,0,0,1,1,0
2014-02-16 00:00:00,11403,2,2,2014,0,0,0,0,0,0,0,0
2014-02-17 00:00:00,11403,3,2,2014,23,2,0,0,0,0,0,0
2014-02-18 00:00:00,11403,4,2,2014,0,0,0,0,0,0,0,0
2014-02-19 00:00:00,11403,5,2,2014,0,0,0,0,0,0,0,0
2014-02-20 00:00:00,11403,6,2,2014,0,0,0,0,0,0,0,0
2014-02-21 00:00:00,11403,7,2,2014,0,0,0,0,0,0,0,0
2014-02-22 00:00:00,11404,1,2,2014,0,0,0,0,0,0,0,0
2014-02-23 00:00:00,11404,2,2,2014,0,0,0,0,0,0,0,0
2014-02-24 00:00:00,11404,3,2,2014,0,0,0,0,0,0,0,0
2014-02-25 00:00:00,11404,4,2,2014,0,0,0,0,0,0,0,0
2014-02-26 00:00:00,11404,5,2,2014,0,0,0,0,0,0,0,0
2014-02-27 00:00:00,11404,6,2,2014,0,0,0,0,0,0,0,0
2014-02-28 00:00:00,11404,7,2,2014,0,0,0,0,0,0,0,0
2014-03-01 00:00:00,11405,1,3,2014,0,0,0,0,1,1,0,0
2014-03-02 00:00:00,11405,2,3,2014,0,0,0,0,1,0,1,0
2014-03-03 00:00:00,11405,3,3,2014,0,0,0,0,1,1,1,0
2014-03-04 00:00:00,11405,4,3,2014,0,0,0,0,1,0,0,0
2014-03-05 00:00:00,11405,5,3,2014,12,3,0,0,1,1,1,0
2014-03-06 00:00:00,11405,6,3,2014,0,0,0,0,1,1,1,0
2014-03-07 00:00:00,11405,7,3,2014,0,0,0,0,1,1,0,0
2014-03-08 00:00:00,11406,1,3,2014,0,0,0,0,1,0,1,0
2014-03-09 00:00:00,11406,2,3,2014,0,0,0,0,1,1,1,0
2014-03-10 00:00:00,11406,3,3,2014,0,0,0,0,1,0,0,0
2014-03-11 00:00:00,11406,4,3,2014,0,0,0,0,0,1,1,0
2014-03-12 00:00:00,11406,5,3,2014,13,3,0,0,0,1,1,0
2014-03-13 00:00:00,11406,6,3,2014,0,0,0,0,0,1,0,0
2014-03-14 00:00:00,11406,7,3,2014,0,0,0,0,0,0,1,0
2014-03-15 00:00:00,11407,1,3,2014,0,0,0,0,0,1,1,0
2014-03-16 00:00:00,11407,2,3,2014,24,3,0,0,0,0,0,0
2014-03-17 00:00:00,11407,3,3,2014,26,1,0,0,0,0,0,0
2014-03-18 00:00:00,11407,4,3,2014,0,0,0,0,0,0,0,0
2014-03-19 00:00:00,11407,5,3,2014,0,0,0,0,0,0,0,0
2014-03-20 00:00:00,11407,6,3,2014,0,0,0,0,0,0,0,0
2014-03-21 00:00:00,11407,7,3,2014,0,0,0,0,0,0,0,0
2014-03-22 00:00:00,11408,1,3,2014,0,0,0,0,0,0,0,0
2014-03-23 00:00:00,11408,2,3,2014,0,0,0,0,0,0,0,0
2014-03-24 00:00:00,11408,3,3,2014,0,0,0,0,0,0,0,0
2014-03-25 00:00:00,11408,4,3,2014,0,0,0,0,0,0,0,0
2014-03-26 00:00:00,11408,5,3,2014,0,0,0,0,0,0,0,0
2014-03-27 00:00:00,11408,6,3,2014,0,0,0,0,0,0,0,0
2014-03-28 00:00:00,11408,7,3,2014,0,0,0,0,0,0,0,0
2014-03-29 00:00:00,11409,1,3,2014,0,0,0,0,0,0,0,0
2014-03-30 00:00:00,11409,2,3,2014,0,0,0,0,0,0,0,0
2014-03-31 00:00:00,11409,3,3,2014,0,0,0,0,0,0,0,0
2014-04-01 00:00:00,11409,4,4,2014,0,0,0,0,1,1,0,41
2014-04-02 00:00:00,11409,5,4,2014,0,0,0,0,1,0,1,56
2014-04-03 00:00:00,11409,6,4,2014,0,0,0,0,1,1,1,65
2014-04-04 00:00:00,11409,7,4,2014,0,0,0,0,1,0,0,59
2014-04-05 00:00:00,11410,1,4,2014,0,0,0,0,1,1,1,44
2014-04-06 00:00:00,11410,2,4,2014,0,0,0,0,1,1,1,45
2014-04-07 00:00:00,11410,3,4,2014,0,0,0,0,1,1,0,28
2014-04-08 00:00:00,11410,4,4,2014,0,0,0,0,1,0,1,14
2014-04-09 00:00:00,11410,5,4,2014,0,0,0,0,1,1,1,23
2014-04-10 00:00:00,11410,6,4,2014,0,0,0,0,1,0,0,13
2014-04-11 00:00:00,11410,7,4,2014,0,0,0,0,0,1,1,33
2014-04-12 00:00:00,11411,1,4,2014,0,0,0,0,0,1,1,27
2014-04-13 00:00:00,11411,2,4,2014,0,0,0,0,0,1,0,43
2014-04-14 00:00:00,11411,3,4,2014,0,0,0,0,0,0,1,24
2014-04-15 00:00:00,11411,4,4,2014,0,0,0,0,0,1,1,28
2014-04-16 00:00:00,11411,5,4,2014,0,0,0,0,0,0,0,18
2014-04-17 00:00:00,11411,6,4,2014,0,0,0,0,0,0,0,22
2014-04-18 00:00:00,11411,7,4,2014,0,0,0,0,0,0,0,36
2014-04-19 00:00:00,11412,1,4,2014,0,0,0,0,0,0,0,47
2014-04-20 00:00:00,11412,2,4,2014,5,1,4,2,0,0,0,38
2014-04-21 00:00:00,11412,3,4,2014,0,0,0,0,0,0,0,18
2014-04-22 00:00:00,11412,4,4,2014,22,3,0,0,0,0,0,13
2014-04-23 00:00:00,11412,5,4,2014,0,0,0,0,0,0,0,33
2014-04-24 00:00:00,11412,6,4,2014,0,0,0,0,0,0,0,16
2014-04-25 00:00:00,11412,7,4,2014,0,0,0,0,0,0,0,20
2014-04-26 00:00:00,11413,1,4,2014,0,0,0,0,0,0,0,18
2014-04-27 00:00:00,11413,2,4,2014,0,0,0,0,0,0,0,27
2014-04-28 00:00:00,11413,3,4,2014,0,0,0,0,0,0,0,24
2014-04-29 00:00:00,11413,4,4,2014,0,0,0,0,0,0,0,17
2014-04-30 00:00:00,11413,5,4,2014,0,0,0,0,0,0,0,21
2014-05-01 00:00:00,11413,6,5,2014,0,0,0,0,1,1,0,24
2014-05-02 00:00:00,11413,7,5,2014,0,0,0,0,1,0,1,16
2014-05-03 00:00:00,11414,1,5,2014,0,0,0,0,1,1,1,46
2014-05-04 00:00:00,11414,2,5,2014,0,0,0,0,1,0,0,20
2014-05-05 00:00:00,11414,3,5,2014,3,1,0,0,1,1,1,28
2014-05-06 00:00:00,11414,4,5,2014,0,0,0,0,1,1,1,19
2014-05-07 00:00:00,11414,5,5,2014,0,0,0,0,1,1,0,16
2014-05-08 00:00:00,11414,6,5,2014,0,0,0,0,1,0,1,0
2014-05-09 00:00:00,11414,7,5,2014,0,0,0,0,1,1,1,0
2014-05-10 00:00:00,11415,1,5,2014,0,0,0,0,1,0,0,44
2014-05-11 00:00:00,11415,2,5,2014,16,1,0,0,0,1,1,41
2014-05-12 00:00:00,11415,3,5,2014,0,0,0,0,0,1,1,16
2014-05-13 00:00:00,11415,4,5,2014,0,0,0,0,0,1,0,20
2014-05-14 00:00:00,11415,5,5,2014,0,0,0,0,0,0,1,0
2014-05-15 00:00:00,11415,6,5,2014,0,0,0,0,0,1,1,0
2014-05-16 00:00:00,11415,7,5,2014,0,0,0,0,0,0,0,0
2014-05-17 00:00:00,11416,1,5,2014,0,0,0,0,0,0,0,24
2014-05-18 00:00:00,11416,2,5,2014,0,0,0,0,0,0,0,22
2014-05-19 00:00:00,11416,3,5,2014,0,0,0,0,0,0,0,15
2014-05-20 00:00:00,11416,4,5,2014,0,0,0,0,0,0,0,22
2014-05-21 00:00:00,11416,5,5,2014,0,0,0,0,0,0,0,15
2014-05-22 00:00:00,11416,6,5,2014,0,0,0,0,0,0,0,19
2014-05-23 00:00:00,11416,7,5,2014,0,0,0,0,0,0,0,22
2014-05-24 00:00:00,11417,1,5,2014,0,0,0,0,0,0,0,16
2014-05-25 00:00:00,11417,2,5,2014,0,0,0,0,0,0,0,23
2014-05-26 00:00:00,11417,3,5,2014,15,2,0,0,0,0,0,16
2014-05-27 00:00:00,11417,4,5,2014,0,0,0,0,0,0,0,17
2014-05-28 00:00:00,11417,5,5,2014,0,0,0,0,0,0,0,16
2014-05-29 00:00:00,11417,6,5,2014,0,0,0,0,0,0,0,17
2014-05-30 00:00:00,11417,7,5,2014,0,0,0,0,0,0,0,20
2014-05-31 00:00:00,11418,1,5,2014,0,0,0,0,0,0,0,24
2014-06-01 00:00:00,11418,2,6,2014,0,0,0,0,1,1,0,18
2014-06-02 00:00:00,11418,3,6,2014,0,0,0,0,1,0,1,23
2014-06-03 00:00:00,11418,4,6,2014,0,0,0,0,1,1,1,19
2014-06-04 00:00:00,11418,5,6,2014,0,0,0,0,1,0,0,12
2014-06-05 00:00:00,11418,6,6,2014,18,4,0,0,1,1,1,17
2014-06-06 00:00:00,11418,7,6,2014,0,0,0,0,1,1,1,18
2014-06-07 00:00:00,11419,1,6,2014,0,0,0,0,1,1,0,27
2014-06-08 00:00:00,11419,2,6,2014,0,0,0,0,1,0,1,33
2014-06-09 00:00:00,11419,3,6,2014,0,0,0,0,1,1,1,24
2014-06-10 00:00:00,11419,4,6,2014,0,0,0,0,1,0,0,15
2014-06-11 00:00:00,11419,5,6,2014,0,0,0,0,0,1,1,20
2014-06-12 00:00:00,11419,6,6,2014,0,0,0,0,0,1,1,37
2014-06-13 00:00:00,11419,7,6,2014,0,0,0,0,0,1,0,21
2014-06-14 00:00:00,11420,1,6,2014,0,0,0,0,0,0,1,27
2014-06-15 00:00:00,11420,2,6,2014,17,4,3,1,0,1,1,38
2014-06-16 00:00:00,11420,3,6,2014,0,0,0,0,0,0,0,30
2014-06-17 00:00:00,11420,4,6,2014,0,0,0,0,0,0,0,15
2014-06-18 00:00:00,11420,5,6,2014,0,0,0,0,0,0,0,19
2014-06-19 00:00:00,11420,6,6,2014,0,0,0,0,0,0,0,14
2014-06-20 00:00:00,11420,7,6,2014,0,0,0,0,0,0,0,22
2014-06-21 00:00:00,11421,1,6,2014,0,0,0,0,0,0,0,41
2014-06-22 00:00:00,11421,2,6,2014,0,0,0,0,0,0,0,21
2014-06-23 00:00:00,11421,3,6,2014,0,0,0,0,0,0,0,29
2014-06-24 00:00:00,11421,4,6,2014,0,0,0,0,0,0,0,21
2014-06-25 00:00:00,11421,5,6,2014,0,0,0,0,0,0,0,26
2014-06-26 00:00:00,11421,6,6,2014,0,0,0,0,0,0,0,22
2014-06-27 00:00:00,11421,7,6,2014,0,0,0,0,0,0,0,18
2014-06-28 00:00:00,11422,1,6,2014,0,0,0,0,0,0,0,28
2014-06-29 00:00:00,11422,2,6,2014,25,3,0,0,0,0,0,23
2014-06-30 00:00:00,11422,3,6,2014,0,0,0,0,0,0,0,22
2014-07-01 00:00:00,11422,4,7,2014,0,0,0,0,1,1,0,26
2014-07-02 00:00:00,11422,5,7,2014,0,0,0,0,1,0,1,16
2014-07-03 00:00:00,11422,6,7,2014,0,0,0,0,1,1,1,22
2014-07-04 00:00:00,11422,7,7,2014,10,2,0,0,1,0,0,49
2014-07-05 00:00:00,11423,1,7,2014,0,0,0,0,1,1,1,27
2014-07-06 00:00:00,11423,2,7,2014,0,0,0,0,1,1,1,15
2014-07-07 00:00:00,11423,3,7,2014,0,0,0,0,1,1,0,21
2014-07-08 00:00:00,11423,4,7,2014,0,0,0,0,1,0,1,18
2014-07-09 00:00:00,11423,5,7,2014,0,0,0,0,1,1,1,22
2014-07-10 00:00:00,11423,6,7,2014,0,0,0,0,1,0,0,20
2014-07-11 00:00:00,11423,7,7,2014,0,0,0,0,0,1,1,21
2014-07-12 00:00:00,11424,1,7,2014,0,0,0,0,0,1,1,27
2014-07-13 00:00:00,11424,2,7,2014,0,0,0,0,0,1,0,37
2014-07-14 00:00:00,11424,3,7,2014,0,0,0,0,0,0,1,18
2014-07-15 00:00:00,11424,4,7,2014,0,0,0,0,0,1,1,26
2014-07-16 00:00:00,11424,5,7,2014,0,0,0,0,0,0,0,32
2014-07-17 00:00:00,11424,6,7,2014,0,0,0,0,0,0,0,28
2014-07-18 00:00:00,11424,7,7,2014,0,0,0,0,0,0,0,33
2014-07-19 00:00:00,11425,1,7,2014,0,0,0,0,0,0,0,23
2014-07-20 00:00:00,11425,2,7,2014,0,0,0,0,0,0,0,26
2014-07-21 00:00:00,11425,3,7,2014,0,0,0,0,0,0,0,20
2014-07-22 00:00:00,11425,4,7,2014,0,0,0,0,0,0,0,23
2014-07-23 00:00:00,11425,5,7,2014,0,0,0,0,0,0,0,23
2014-07-24 00:00:00,11425,6,7,2014,0,0,0,0,0,0,0,13
2014-07-25 00:00:00,11425,7,7,2014,0,0,0,0,0,0,0,34
2014-07-26 00:00:00,11426,1,7,2014,0,0,0,0,0,0,0,20
2014-07-27 00:00:00,11426,2,7,2014,0,0,0,0,0,0,0,27
2014-07-28 00:00:00,11426,3,7,2014,0,0,0,0,0,0,0,30
2014-07-29 00:00:00,11426,4,7,2014,6,3,0,0,0,0,0,22
2014-07-30 00:00:00,11426,5,7,2014,0,0,0,0,0,0,0,28
2014-07-31 00:00:00,11426,6,7,2014,0,0,0,0,0,0,0,19
2014-08-01 00:00:00,11426,7,8,2014,0,0,0,0,1,1,0,35
2014-08-02 00:00:00,11427,1,8,2014,0,0,0,0,1,0,1,17
2014-08-03 00:00:00,11427,2,8,2014,0,0,0,0,1,1,1,30
2014-08-04 00:00:00,11427,3,8,2014,0,0,0,0,1,0,0,27
2014-08-05 00:00:00,11427,4,8,2014,0,0,0,0,1,1,1,17
2014-08-06 00:00:00,11427,5,8,2014,0,0,0,0,1,1,1,18
2014-08-07 00:00:00,11427,6,8,2014,0,0,0,0,1,1,0,22
2014-08-08 00:00:00,11427,7,8,2014,0,0,0,0,1,0,1,21
2014-08-09 00:00:00,11428,1,8,2014,0,0,0,0,1,1,1,26
2014-08-10 00:00:00,11428,2,8,2014,0,0,0,0,1,0,0,25
2014-08-11 00:00:00,11428,3,8,2014,0,0,0,0,0,1,1,20
2014-08-12 00:00:00,11428,4,8,2014,0,0,0,0,0,1,1,21
2014-08-13 00:00:00,11428,5,8,2014,0,0,0,0,0,1,0,19
2014-08-14 00:00:00,11428,6,8,2014,0,0,0,0,0,0,1,12
2014-08-15 00:00:00,11428,7,8,2014,0,0,0,0,0,1,1,27
2014-08-16 00:00:00,11429,1,8,2014,0,0,0,0,0,0,0,27
2014-08-17 00:00:00,11429,2,8,2014,0,0,0,0,0,0,0,31
2014-08-18 00:00:00,11429,3,8,2014,0,0,0,0,0,0,0,23
2014-08-19 00:00:00,11429,4,8,2014,0,0,0,0,0,0,0,28
2014-08-20 00:00:00,11429,5,8,2014,0,0,0,0,0,0,0,19
2014-08-21 00:00:00,11429,6,8,2014,0,0,0,0,0,0,0,16
2014-08-22 00:00:00,11429,7,8,2014,0,0,0,0,0,0,0,24
2014-08-23 00:00:00,11430,1,8,2014,0,0,0,0,0,0,0,31
2014-08-24 00:00:00,11430,2,8,2014,0,0,0,0,0,0,0,19
2014-08-25 00:00:00,11430,3,8,2014,0,0,0,0,0,0,0,25
2014-08-26 00:00:00,11430,4,8,2014,0,0,0,0,0,0,0,28
2014-08-27 00:00:00,11430,5,8,2014,0,0,0,0,0,0,0,23
2014-08-28 00:00:00,11430,6,8,2014,0,0,0,0,0,0,0,41
2014-08-29 00:00:00,11430,7,8,2014,0,0,0,0,0,0,0,24
2014-08-30 00:00:00,11431,1,8,2014,0,0,0,0,0,0,0,25
2014-08-31 00:00:00,11431,2,8,2014,0,0,0,0,0,0,0,12
2014-09-01 00:00:00,11431,3,9,2014,11,2,0,0,1,1,0,30
2014-09-02 00:00:00,11431,4,9,2014,0,0,0,0,1,0,1,3
2014-09-03 00:00:00,11431,5,9,2014,0,0,0,0,1,1,1,14
2014-09-04 00:00:00,11431,6,9,2014,0,0,0,0,1,0,0,9
2014-09-05 00:00:00,11431,7,9,2014,0,0,0,0,1,1,1,14
2014-09-06 00:00:00,11432,1,9,2014,0,0,0,0,1,1,1,26
2014-09-07 00:00:00,11432,2,9,2014,0,0,0,0,1,1,0,33
2014-09-08 00:00:00,11432,3,9,2014,0,0,0,0,1,0,1,19
2014-09-09 00:00:00,11432,4,9,2014,0,0,0,0,1,1,1,31
2014-09-10 00:00:00,11432,5,9,2014,0,0,0,0,1,0,0,24
2014-09-11 00:00:00,11432,6,9,2014,0,0,0,0,0,1,1,21
2014-09-12 00:00:00,11432,7,9,2014,0,0,0,0,0,1,1,16
2014-09-13 00:00:00,11433,1,9,2014,0,0,0,0,0,1,0,26
2014-09-14 00:00:00,11433,2,9,2014,0,0,0,0,0,0,1,25
2014-09-15 00:00:00,11433,3,9,2014,0,0,0,0,0,1,1,24
2014-09-16 00:00:00,11433,4,9,2014,0,0,0,0,0,0,0,8
2014-09-17 00:00:00,11433,5,9,2014,0,0,0,0,0,0,0,10
2014-09-18 00:00:00,11433,6,9,2014,0,0,0,0,0,0,0,18
2014-09-19 00:00:00,11433,7,9,2014,0,0,0,0,0,0,0,15
2014-09-20 00:00:00,11434,1,9,2014,0,0,0,0,0,0,0,21
2014-09-21 00:00:00,11434,2,9,2014,0,0,0,0,0,0,0,25
2014-09-22 00:00:00,11434,3,9,2014,0,0,0,0,0,0,0,26
2014-09-23 00:00:00,11434,4,9,2014,0,0,0,0,0,0,0,17
2014-09-24 00:00:00,11434,5,9,2014,0,0,0,0,0,0,0,15
2014-09-25 00:00:00,11434,6,9,2014,0,0,0,0,0,0,0,13
2014-09-26 00:00:00,11434,7,9,2014,0,0,0,0,0,0,0,30
2014-09-27 00:00:00,11435,1,9,2014,0,0,0,0,0,0,0,24
2014-09-28 00:00:00,11435,2,9,2014,0,0,0,0,0,0,0,14
2014-09-29 00:00:00,11435,3,9,2014,0,0,0,0,0,0,0,22
2014-09-30 00:00:00,11435,4,9,2014,0,0,0,0,0,0,0,20
2014-10-01 00:00:00,11435,5,10,2014,0,0,0,0,1,1,0,22
2014-10-02 00:00:00,11435,6,10,2014,0,0,0,0,1,0,1,31
2014-10-03 00:00:00,11435,7,10,2014,0,0,0,0,1,1,1,51
2014-10-04 00:00:00,11436,1,10,2014,7,3,0,0,1,0,0,34
2014-10-05 00:00:00,11436,2,10,2014,0,0,0,0,1,1,1,0
2014-10-06 00:00:00,11436,3,10,2014,0,0,0,0,1,1,1,0
2014-10-07 00:00:00,11436,4,10,2014,0,0,0,0,1,1,0,0
2014-10-08 00:00:00,11436,5,10,2014,0,0,0,0,1,0,1,0
2014-10-09 00:00:00,11436,6,10,2014,0,0,0,0,1,1,1,0
2014-10-10 00:00:00,11436,7,10,2014,0,0,0,0,1,0,0,0
2014-10-11 00:00:00,11437,1,10,2014,0,0,0,0,0,1,1,0
2014-10-12 00:00:00,11437,2,10,2014,0,0,0,0,0,1,1,0
2014-10-13 00:00:00,11437,3,10,2014,4,2,0,0,0,1,0,0
2014-10-14 00:00:00,11437,4,10,2014,0,0,0,0,0,0,1,0
2014-10-15 00:00:00,11437,5,10,2014,0,0,0,0,0,1,1,0
2014-10-16 00:00:00,11437,6,10,2014,0,0,0,0,0,0,0,0
2014-10-17 00:00:00,11437,7,10,2014,0,0,0,0,0,0,0,0
2014-10-18 00:00:00,11438,1,10,2014,0,0,0,0,0,0,0,0
2014-10-19 00:00:00,11438,2,10,2014,0,0,0,0,0,0,0,0
2014-10-20 00:00:00,11438,3,10,2014,0,0,0,0,0,0,0,0
2014-10-21 00:00:00,11438,4,10,2014,0,0,0,0,0,0,0,0
2014-10-22 00:00:00,11438,5,10,2014,0,0,0,0,0,0,0,0
2014-10-23 00:00:00,11438,6,10,2014,0,0,0,0,0,0,0,0
2014-10-24 00:00:00,11438,7,10,2014,0,0,0,0,0,0,0,0
2014-10-25 00:00:00,11439,1,10,2014,0,0,0,0,0,0,0,0
2014-10-26 00:00:00,11439,2,10,2014,0,0,0,0,0,0,0,0
2014-10-27 00:00:00,11439,3,10,2014,0,0,0,0,0,0,0,0
2014-10-28 00:00:00,11439,4,10,2014,0,0,0,0,0,0,0,0
2014-10-29 00:00:00,11439,5,10,2014,0,0,0,0,0,0,0,0
2014-10-30 00:00:00,11439,6,10,2014,0,0,0,0,0,0,0,0
2014-10-31 00:00:00,11439,7,10,2014,9,1,0,0,0,0,0,0
2014-11-01 00:00:00,11440,1,11,2014,0,0,0,0,1,1,0,0
2014-11-02 00:00:00,11440,2,11,2014,0,0,0,0,1,0,1,0
2014-11-03 00:00:00,11440,3,11,2014,0,0,0,0,1,1,1,0
2014-11-04 00:00:00,11440,4,11,2014,0,0,0,0,1,0,0,0
2014-11-05 00:00:00,11440,5,11,2014,0,0,0,0,1,1,1,0
2014-11-06 00:00:00,11440,6,11,2014,0,0,0,0,1,1,1,0
2014-11-07 00:00:00,11440,7,11,2014,0,0,0,0,1,1,0,0
2014-11-08 00:00:00,11441,1,11,2014,0,0,0,0,1,0,1,0
2014-11-09 00:00:00,11441,2,11,2014,0,0,0,0,1,1,1,0
2014-11-10 00:00:00,11441,3,11,2014,0,0,0,0,1,0,0,0
2014-11-11 00:00:00,11441,4,11,2014,30,2,0,0,0,1,1,0
2014-11-12 00:00:00,11441,5,11,2014,0,0,0,0,0,1,1,0
2014-11-13 00:00:00,11441,6,11,2014,0,0,0,0,0,1,0,0
2014-11-14 00:00:00,11441,7,11,2014,0,0,0,0,0,0,1,0
2014-11-15 00:00:00,11442,1,11,2014,0,0,0,0,0,1,1,0
2014-11-16 00:00:00,11442,2,11,2014,0,0,0,0,0,0,0,0
2014-11-17 00:00:00,11442,3,11,2014,0,0,0,0,0,0,0,0
2014-11-18 00:00:00,11442,4,11,2014,0,0,0,0,0,0,0,0
2014-11-19 00:00:00,11442,5,11,2014,0,0,0,0,0,0,0,0
2014-11-20 00:00:00,11442,6,11,2014,0,0,0,0,0,0,0,0
2014-11-21 00:00:00,11442,7,11,2014,0,0,0,0,0,0,0,0
2014-11-22 00:00:00,11443,1,11,2014,0,0,0,0,0,0,0,0
2014-11-23 00:00:00,11443,2,11,2014,0,0,0,0,0,0,0,0
2014-11-24 00:00:00,11443,3,11,2014,0,0,0,0,0,0,0,0
2014-11-25 00:00:00,11443,4,11,2014,0,0,0,0,0,0,0,0
2014-11-26 00:00:00,11443,5,11,2014,0,0,0,0,0,0,0,0
2014-11-27 00:00:00,11443,6,11,2014,28,2,0,0,0,0,0,0
2014-11-28 00:00:00,11443,7,11,2014,0,0,0,0,0,0,0,0
2014-11-29 00:00:00,11444,1,11,2014,0,0,0,0,0,0,0,0
2014-11-30 00:00:00,11444,2,11,2014,0,0,0,0,0,0,0,0
2014-12-01 00:00:00,11444,3,12,2014,0,0,0,0,1,1,0,0
2014-12-02 00:00:00,11444,4,12,2014,0,0,0,0,1,0,1,0
2014-12-03 00:00:00,11444,5,12,2014,0,0,0,0,1,1,1,0
2014-12-04 00:00:00,11444,6,12,2014,0,0,0,0,1,0,0,0
2014-12-05 00:00:00,11444,7,12,2014,0,0,0,0,1,1,1,0
2014-12-06 00:00:00,11445,1,12,2014,0,0,0,0,1,1,1,0
2014-12-07 00:00:00,11445,2,12,2014,0,0,0,0,1,1,0,0
2014-12-08 00:00:00,11445,3,12,2014,0,0,0,0,1,0,1,0
2014-12-09 00:00:00,11445,4,12,2014,0,0,0,0,1,1,1,0
2014-12-10 00:00:00,11445,5,12,2014,0,0,0,0,1,0,0,0
2014-12-11 00:00:00,11445,6,12,2014,0,0,0,0,0,1,1,0
2014-12-12 00:00:00,11445,7,12,2014,0,0,0,0,0,1,1,0
2014-12-13 00:00:00,11446,1,12,2014,0,0,0,0,0,1,0,0
2014-12-14 00:00:00,11446,2,12,2014,0,0,0,0,0,0,1,0
2014-12-15 00:00:00,11446,3,12,2014,0,0,0,0,0,1,1,0
2014-12-16 00:00:00,11446,4,12,2014,0,0,0,0,0,0,0,0
2014-12-17 00:00:00,11446,5,12,2014,0,0,0,0,0,0,0,0
2014-12-18 00:00:00,11446,6,12,2014,0,0,0,0,0,0,0,0
2014-12-19 00:00:00,11446,7,12,2014,0,0,0,0,0,0,0,0
2014-12-20 00:00:00,11447,1,12,2014,0,0,0,0,0,0,0,0
2014-12-21 00:00:00,11447,2,12,2014,0,0,0,0,0,0,0,0
2014-12-22 00:00:00,11447,3,12,2014,0,0,0,0,0,0,0,0
2014-12-23 00:00:00,11447,4,12,2014,0,0,0,0,0,0,0,0
2014-12-24 00:00:00,11447,5,12,2014,1,3,0,0,0,0,0,0
